STATION,NAME,DATE,TAVG,TMAX,TMIN,TMID
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1964,,26.1,10.6,18.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1964,,28.9,15,21.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1964,,28.9,15,21.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1964,,32.2,16.7,24.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1964,,28.3,16.7,22.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1964,,23.9,11.1,17.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1964,,30.6,13.9,22.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1964,,34.4,18.9,26.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1964,,33.3,20.6,26.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1964,,29.4,17.8,23.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1964,,28.9,13.3,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1964,,32.2,18.9,25.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1964,,22.2,15,18.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1964,,23.3,11.7,17.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1964,,24.4,11.1,17.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1964,,25,13.9,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1965,,4.4,0,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1965,,8.9,0.6,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1965,,6.1,0.6,3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1965,,7.8,-1.1,3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1965,,10,-4.4,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1965,,9.4,-1.1,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1965,,8.9,-3.3,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1965,,15,3.9,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1965,,16.7,4.4,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1965,,5.6,-1.7,1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1965,,3.9,-3.9,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1965,,5,-2.2,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1965,,6.1,-3.3,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1965,,3.9,-6.7,-1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1965,,-4.4,-10,-7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1965,,-4.4,-8.3,-6.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1965,,-7.8,-12.2,-10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1965,,0.6,-8.9,-4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1965,,-1.7,-9.4,-5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1965,,7.8,-3.9,1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1965,,5.6,-2.8,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1965,,14.4,-3.3,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1965,,7.8,0,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1965,,2.8,0,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1965,,8.9,-1.1,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1965,,15.6,-1.1,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1965,,8.9,-3.9,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1965,,9.4,-6.1,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1965,,0.6,-7.2,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1965,,-6.1,-10,-8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1965,,-3.3,-12.8,-8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1965,,2.2,-11.1,-4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1965,,2.8,-7.2,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1965,,-1.1,-9.4,-5.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1965,,1.1,-9.4,-4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1965,,2.8,-9.4,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1965,,16.1,-1.7,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1965,,13.9,1.7,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1965,,18.3,3.9,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1965,,13.3,2.8,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1965,,8.9,2.2,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1965,,11.1,5.6,8.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1965,,16.7,6.1,11.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1965,,14.4,0.6,7.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1965,,1.1,-3.3,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1965,,4.4,-5.6,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1965,,7.8,-3.3,2.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1965,,10.6,1.1,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1965,,13.3,0.6,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1965,,5,-7.8,-1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1965,,1.1,-8.9,-3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1965,,14.4,-0.6,6.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1965,,5,-6.1,-0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1965,,3.3,-6.7,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1965,,6.7,-4.4,1.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1965,,15,-2.8,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1965,,1.1,-5,-1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1965,,6.7,-6.7,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1965,,20,-2.8,8.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1965,,12.8,1.7,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1965,,10,-1.1,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1965,,9.4,2.8,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1965,,14.4,4.4,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1965,,7.8,-1.1,3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1965,,5,0,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1965,,10.6,-0.6,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1965,,10.6,1.7,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1965,,11.1,2.8,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1965,,8.3,0.6,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1965,,7.2,-1.7,2.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1965,,7.8,-1.7,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1965,,8.9,-3.3,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1965,,11.1,-1.7,4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1965,,10.6,1.1,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1965,,16.7,-0.6,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1965,,5.6,0,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1965,,6.1,0.6,3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1965,,10,1.7,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1965,,2.8,-3.9,-0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1965,,4.4,-7.2,-1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1965,,12.2,-3.3,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/1965,,19.4,5.6,12.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/1965,,10,3.9,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/1965,,5.6,1.7,3.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/1965,,10.6,1.7,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/1965,,10,1.1,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/1965,,15,-0.6,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/1965,,22.8,5.6,14.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/1965,,9.4,2.2,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/1965,,7.8,-1.7,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/1965,,11.1,-1.1,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/1965,,7.8,1.7,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/1965,,11.7,-0.6,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/1965,,12.8,0,6.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/1965,,18.9,0,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/1965,,11.1,4.4,7.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/1965,,9.4,5,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/1965,,23.9,7.2,15.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/1965,,15,6.7,10.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/1965,,16.7,3.9,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/1965,,12.8,5.6,9.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/1965,,28.3,12.2,20.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/1965,,16.7,7.8,12.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/1965,,15.6,3.9,9.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/1965,,11.7,7.8,9.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/1965,,16.7,5.6,11.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/1965,,20.6,2.8,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/1965,,18.9,7.8,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1965,,8.9,5.6,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1965,,14.4,5.6,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1965,,22.8,5,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1965,,25.6,11.1,18.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1965,,21.7,10,15.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1965,,12.2,4.4,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1965,,7.2,4.4,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1965,,22.2,5.6,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1965,,15.6,9.4,12.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1965,,13.9,8.9,11.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1965,,20.6,7.8,14.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1965,,27.2,8.3,17.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1965,,22.8,11.1,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1965,,28.9,10.6,19.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1965,,32.8,12.2,22.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1965,,33.3,14.4,23.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1965,,23.3,13.3,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1965,,23.9,12.2,18.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1965,,16.1,10.6,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1965,,17.2,10,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1965,,26.7,12.2,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1965,,33.3,16.1,24.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1965,,31.1,18.9,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1965,,25.6,16.1,20.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1965,,27.8,12.8,20.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1965,,22.8,9.4,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1965,,26.7,10.6,18.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1965,,31.7,15,23.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1965,,30.6,18.3,24.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1965,,26.1,15,20.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1965,,29.4,13.9,21.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1965,,25.6,17.2,21.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1965,,22.8,16.1,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1965,,28.9,13.9,21.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1965,,31.1,17.8,24.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1965,,23.3,16.1,19.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1965,,28.9,15,21.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1965,,33.3,17.2,25.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1965,,35,20.6,27.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1965,,30,15.6,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1965,,24.4,12.2,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1965,,21.7,10,15.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1965,,26.1,12.8,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1966,,20,8.3,14.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1966,,8.9,6.1,7.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1966,,11.1,4.4,7.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1966,,8.9,0,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1966,,8.3,-3.9,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1966,,8.9,5,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1966,,10.6,1.7,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1966,,6.7,-6.1,0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1966,,2.2,-6.7,-2.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1966,,12.2,-0.6,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1966,,5.6,-6.1,-0.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1966,,0.6,-8.3,-3.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1966,,1.1,-5,-1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1966,,6.7,-1.1,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1966,,3.9,-5,-0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1966,,2.2,-6.1,-1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1966,,3.3,-5,-0.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1966,,2.8,-5.6,-1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1966,,4.4,-5,-0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1966,,8.3,-0.6,3.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1966,,7.2,-2.2,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1966,,3.9,-4.4,-0.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1966,,4.4,0.6,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1966,,1.7,-4.4,-1.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1966,,0,-5,-2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1966,,-2.8,-6.7,-4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1966,,1.7,-7.8,-3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1966,,-4.4,-12.2,-8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1966,,-8.9,-12.8,-10.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1966,,-8.3,-11.7,-10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1966,,1.1,-12.8,-5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1966,,2.2,-11.1,-4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1966,,0.6,-3.3,-1.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1966,,2.8,-8.9,-3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1966,,2.8,-6.1,-1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1966,,1.1,-6.1,-2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1966,,1.1,-12.2,-5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1966,,1.7,-1.7,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1966,,4.4,-1.1,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1966,,4.4,-3.3,0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1966,,12.8,2.2,7.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1966,,13.3,3.9,8.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1966,,11.1,1.1,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1966,,16.7,4.4,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1966,,14.4,4.4,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1966,,11.1,4.4,7.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1966,,5.6,1.7,3.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1966,,7.8,0,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1966,,8.3,-2.2,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1966,,12.8,-3.3,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1966,,-1.1,-9.4,-5.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1966,,4.4,-6.7,-1.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1966,,6.1,-4.4,0.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1966,,6.7,-3.3,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1966,,2.2,-0.6,0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1966,,8.3,0.6,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1966,,7.8,0.6,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1966,,9.4,-2.2,3.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1966,,11.7,2.8,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1966,,16.1,6.1,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1966,,18.3,5,11.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1966,,19.4,3.3,11.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1966,,18.3,10,14.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1966,,16.7,5,10.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1966,,6.1,-0.6,2.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1966,,5.6,-2.8,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1966,,5,-4.4,0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1966,,8.3,-4.4,1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1966,,15,-1.7,6.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1966,,17.8,2.8,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1966,,20,3.3,11.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1966,,18.3,6.1,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1966,,10.6,5,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1966,,15.6,4.4,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1966,,11.1,0.6,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1966,,13.9,0,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1966,,23.9,3.3,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1966,,17.8,9.4,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1966,,13.3,5,9.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1966,,16.7,2.2,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1966,,27.8,8.9,18.35
